Label,area0,area1,area2,area3,area4
Parasitized,279.5,10177,0,0,0
Parasitized,244.5,13900,0,0,0
Parasitized,11211,0,0,0,0
Parasitized,140,11453.5,0,0,0
Parasitized,193.5,25.5,14338,0,0
Parasitized,9474,0,0,0,0
Parasitized,40,16293.5,0,0,0
Parasitized,77.5,13848.5,0,0,0
Parasitized,15,12391.5,0,0,0
Parasitized,18.5,14590,0,0,0
Parasitized,57,10065.5,0,0,0
Parasitized,33,14533,0,0,0
Parasitized,30.5,14767,0,0,0
Parasitized,75,14204,0,0,0
Parasitized,15.5,11148,0,0,0
Parasitized,158.5,0,502,52,2183
Parasitized,5.5,90.5,20.5,10878,0
Parasitized,5846,10241.5,0,0,0
Parasitized,65.5,39,133,56,4
Parasitized,8.5,1932,195,12826.5,0
Parasitized,102.5,5726.5,86,8137,0
Parasitized,15,0,0,2,20
Parasitized,7,0.5,3339,0,0
Parasitized,0,0,52.5,2026,1.5
Parasitized,5550,6863.5,0,0,0
Parasitized,206.5,3,2.5,0,0
Parasitized,1,141,86,0,2314.5
Parasitized,4924,0,0,0,0
Parasitized,83,88,5788,8209,0
Parasitized,313.5,0,1073.5,0,0
Parasitized,143,15,0.5,2994.5,0
Parasitized,73,4.5,0.5,3.5,4
Parasitized,3,4,31.5,4669.5,7
Parasitized,9.5,5099,7997.5,0,0
Parasitized,7,2734,9534,12118.5,0
Parasitized,77.5,58.5,12198,0,0
Parasitized,2477,187.5,38,519,10690
Parasitized,60.5,9,0.5,0,0
Parasitized,515.5,216,1851.5,0,0
Parasitized,3327,403.5,1225,11756,0
Parasitized,169,26,17,2,41.5
Parasitized,24,8.5,12.5,4,4
Parasitized,0.5,0,86.5,5,0
Parasitized,116,6.5,360.5,4,38
Parasitized,2.5,0,1.5,0,263
Parasitized,289,4,211,83.5,11856.5
Parasitized,61.5,2,4,8,2
Parasitized,41.5,121,64.5,45,28.5
Parasitized,16.5,13.5,1.5,0,7
Parasitized,573.5,112.5,2736.5,180.5,11327.5
Parasitized,19.5,570,0.5,2,11.5
Parasitized,0,4,103,4710.5,0
Parasitized,9,142,285,17.5,158.5
Parasitized,0.5,0,0,0.5,1.5
Parasitized,78.5,8592.5,10798.5,0,0
Parasitized,1028.5,144,2,5.5,13.5
Parasitized,18.5,179.5,2517.5,0,0
Parasitized,7,91,208.5,19,13.5
Parasitized,641,1072,2027.5,8516,0
Parasitized,6717,14966.5,0,0,0
Parasitized,60.5,410,1.5,681.5,1.5
Parasitized,0,0,177.5,185.5,257
Parasitized,5282,9516.5,0,0,0
Parasitized,1840,394,0.5,4,1005
Parasitized,2,2,3307.5,18,403
Parasitized,176,11,0,45,4
Parasitized,1556,0,0,0,0
Parasitized,52,2,15,2,0
Parasitized,107,79.5,0.5,0.5,3057.5
Parasitized,76.5,11,0,0,3
Parasitized,13.5,22,1736.5,92.5,0.5
Parasitized,6,0,18,110.5,5542.5
Parasitized,7419,10035,0,0,0
Parasitized,3964.5,11691.5,0,0,0
Parasitized,2932,1857.5,10439,0,0
Parasitized,21,0,1201,188,0
Parasitized,8.5,12.5,4842,45,9702
Parasitized,3693,1819.5,0,0,0
Parasitized,24,275,878.5,11446.5,0
Parasitized,39,1.5,255.5,34,3.5
Parasitized,5.5,2.5,5.5,0.5,0.5
Parasitized,43.5,0.5,0,19.5,0
Parasitized,475,6796.5,9142,0,0
Parasitized,583.5,339,5.5,9,2
Parasitized,52.5,4,1.5,10,0
Parasitized,0,2483.5,6373,0,0
Parasitized,11.5,13,3,6115,0
Parasitized,0,317.5,2,972.5,11747
Parasitized,6728.5,9361,0,0,0
Parasitized,158.5,4963,10529,0,0
Parasitized,98,286,2778,0,0
Parasitized,5633.5,9940.5,0,0,0
Parasitized,4.5,4312,0,1804,0
Parasitized,490.5,549,2298,9341,0
Parasitized,1789,491.5,3,399.5,9651
Parasitized,51.5,0,0,0.5,7
Parasitized,2,6634,11891.5,0,0
Parasitized,2,2,4907,8444,0
Parasitized,0,0,0,14.5,209.5
Parasitized,826,0.5,49,5,21
Parasitized,5274,289,9904,0,0
Parasitized,523.5,5091,12775,0,0
Parasitized,207.5,1715.5,8852,11585.5,0
Parasitized,0,0,3844,9018.5,0
Parasitized,2,212,4949.5,11758.5,0
Parasitized,27,320.5,7.5,20,0.5
Parasitized,7043,8892.5,0,0,0
Parasitized,122.5,337.5,14116.5,0,0
Parasitized,59,4095,26,11197.5,0
Parasitized,86.5,7.5,11999.5,0,0
Parasitized,102,149,13106.5,0,0
Parasitized,28.5,11984.5,0,0,0
Parasitized,13.5,25,3,18.5,127
Parasitized,161.5,162,11646.5,0,0
Parasitized,254,402.5,2,5.5,8.5
Parasitized,7,2,6,1640,1363
Parasitized,231,42.5,6394.5,8687.5,0
Parasitized,167,139,14959.5,0,0
Parasitized,5042.5,7010,0,0,0
Parasitized,9984,0,0,0,0
Parasitized,13,7,22.5,9195.5,0
Parasitized,7226,67.5,57,11222,0
Parasitized,157,272.5,5633.5,13828,0
Parasitized,227,10926,0,0,0
Parasitized,32.5,12.5,2,1.5,6
Parasitized,221.5,110,11010.5,0,0
Parasitized,2,978,1037,535.5,155.5
Parasitized,706.5,12152.5,0,0,0
Parasitized,0,2708.5,0,0,0
Parasitized,22,354,2.5,233.5,7
Parasitized,0,5.5,1058.5,1.5,6.5
Parasitized,1684.5,0,0,0,0
Parasitized,99,164,14137,0,0
Parasitized,123.5,90,1.5,222,0
Parasitized,237.5,12741.5,0,0,0
Parasitized,12.5,4,15.5,7,10413.5
Parasitized,32.5,0,1151,30.5,3565
Parasitized,55.5,10263,0,0,0
Parasitized,2,298,44.5,6685.5,0
Parasitized,36.5,0,95,4,0
Parasitized,49,3394,10068.5,0,0
Parasitized,0,0,4232,9544,0
Parasitized,10033.5,0,0,0,0
Parasitized,4,2,41,10,192.5
Parasitized,369.5,12607.5,0,0,0
Parasitized,5291.5,9132,0,0,0
Parasitized,29,350,10248,0,0
Parasitized,122.5,5683,14083,0,0
Parasitized,206.5,10921.5,0,0,0
Parasitized,302,1821,4,11673,0
Parasitized,0,15.5,1368.5,10522,0
Parasitized,2,5.5,329.5,90,32
Parasitized,0,3,15,12.5,509
Parasitized,10074.5,0,0,0,0
Parasitized,7173.5,10152.5,0,0,0
Parasitized,147.5,268.5,12.5,38,12.5
Parasitized,93.5,14,13981.5,0,0
Parasitized,131.5,16.5,72.5,2,2
Parasitized,16,38,12373.5,0,0
Parasitized,813,2771.5,9390,0,0
Parasitized,2,7,32.5,0,1.5
Parasitized,24,16,7,8.5,5467
Parasitized,100,238.5,6523.5,10606,0
Parasitized,360,2,2,603.5,12774
Parasitized,180.5,7.5,24.5,6985,10968
Parasitized,112.5,7,83.5,203,16175.5
Parasitized,10598,0,0,0,0
Parasitized,218,343.5,3860,0,0
Parasitized,126.5,6521.5,10326.5,0,0
Parasitized,40,139,12603.5,0,0
Parasitized,4262.5,0,0,0,0
Parasitized,209,4770,10302.5,0,0
Parasitized,0.5,625.5,15,2,0
Parasitized,2.5,0,0,1.5,0.5
Parasitized,7.5,582.5,19.5,1106,0
Parasitized,0,5796,9817,0,0
Parasitized,6.5,102,0,2,17.5
Parasitized,3208.5,141,8740.5,0,0
Parasitized,401.5,1.5,0,2766,10054.5
Parasitized,6328,9889.5,0,0,0
Parasitized,45.5,37,17.5,12.5,149
Parasitized,4,2,7,0,7315.5
Parasitized,5,316,19,2,0.5
Parasitized,28,102.5,12352,0,0
Parasitized,0,196.5,2,0.5,0.5
Parasitized,4,3,4172.5,8811.5,0
Parasitized,83.5,338.5,7638,10240,0
Parasitized,43,14,5.5,28,18
Parasitized,299.5,0,6,2,2
Parasitized,142,5015,0,0,0
Parasitized,5.5,2,2.5,11.5,1368
Parasitized,0.5,948,6580.5,0,0
Parasitized,10,0,6,426.5,5810.5
Parasitized,4284,8420.5,0,0,0
Parasitized,2,8.5,41,2,12.5
Parasitized,6.5,0,1689.5,620.5,0
Parasitized,5222,0,0,0,0
Parasitized,496,3802.5,7269.5,0,0
Parasitized,104.5,367,2,79,14
Parasitized,21.5,80.5,128,697,20
Parasitized,189,0.5,0.5,10.5,1134
Parasitized,3909.5,10160,0,0,0
Parasitized,9,3,0.5,0,334.5
Parasitized,130,80,6,1975,8217.5
Parasitized,93.5,186.5,1300,12.5,38
Parasitized,0,4075,6114.5,0,0
Parasitized,226,31,18.5,3267.5,1387.5
Parasitized,4,12,0,0,1679
Parasitized,0,4318,9077,0,0
Parasitized,7,191.5,5,32,286.5
Parasitized,205.5,14,1071.5,1170.5,7
Parasitized,1.5,0,10,1.5,330.5
Parasitized,0,221.5,0,18.5,5395
Parasitized,7,0.5,62.5,1.5,0
Parasitized,73,287,0,2326,14598
Parasitized,2,913,231.5,2001.5,10218.5
Parasitized,10,14.5,80,2,340.5
Parasitized,2575.5,257,1817,10734,0
Parasitized,7755,9724,0,0,0
Parasitized,120,54,11796,0,0
Parasitized,15,25,15.5,15,2
Parasitized,201.5,6639.5,9594,0,0
Parasitized,5838.5,8267.5,0,0,0
Parasitized,72,6208.5,10043.5,0,0
Parasitized,7.5,5.5,7,4,723
Parasitized,7689.5,9393.5,0,0,0
Parasitized,7,49.5,7,6,2
Parasitized,131,69,11797,0,0
Parasitized,263.5,0,875,9794,0
Parasitized,380,200,121,106.5,2
Parasitized,4100.5,70,52,8744.5,0
Parasitized,282,1913.5,0,0,0
Parasitized,11,55,55.5,65,3482.5
Parasitized,4,4010,24,8644,0
Parasitized,4,2,11,5.5,2
Parasitized,0,8,566,10,12.5
Parasitized,4202,226,11432.5,0,0
Parasitized,0.5,206,33,137.5,0.5
Parasitized,7393,10635,0,0,0
Parasitized,172,338,0,12317,0
Parasitized,94,177.5,9667.5,0,0
Parasitized,0,0,2,2548,8788.5
Parasitized,5612.5,11034,0,0,0
Parasitized,132.5,352,5.5,1,2
Parasitized,10,4032,9752.5,0,0
Parasitized,26,6,4617.5,9393.5,0
Parasitized,85,7567.5,11311,0,0
Parasitized,15,178,7,2,6
Parasitized,135,2,40.5,8,5
Parasitized,988,52,0,0,0
Parasitized,0,608.5,7,11394,0
Parasitized,14001.5,0,0,0,0
Parasitized,3907,24,165.5,9650,0
Parasitized,4.5,1059,8.5,10122.5,0
Parasitized,526.5,52.5,6.5,9,0
Parasitized,2102,0,0,0,0
Parasitized,34.5,6057,11164,0,0
Parasitized,0,4,5958.5,0,0
Parasitized,115,63,10247,0,0
Parasitized,0.5,4.5,74.5,0.5,120.5
Parasitized,0,17.5,0,0,6.5
Parasitized,1.5,7,43.5,5003,8.5
Parasitized,16.5,7.5,0,7,0
Parasitized,9410.5,0,0,0,0
Parasitized,118.5,7,136,3157,0
Parasitized,87,13,56,0.5,46.5
Parasitized,0,0,5,1701,0.5
Parasitized,7,2,727,182,29
Parasitized,2,10,4,3269,0
Parasitized,162,11.5,12418,0,0
Parasitized,132.5,12,2,7,5.5
Parasitized,1,278,10781.5,0,0
Parasitized,40,17,26.5,10335.5,0
Parasitized,33,0,2,6,7.5
Parasitized,12,51,165.5,15,5.5
Parasitized,0.5,1.5,26,0.5,4
Parasitized,29,0,24,365,22
Parasitized,18,2,18,4,82
Parasitized,17.5,2,90,4,4
Parasitized,31,0,2,30.5,0.5
Parasitized,8569,0,0,0,0
Parasitized,5.5,26,1073.5,11.5,8.5
Parasitized,0,2,4,7.5,1193.5
Parasitized,1340,0,45,0,1.5
Parasitized,105.5,0.5,0.5,88.5,255
Parasitized,4,30,182.5,9927.5,0
Parasitized,8.5,10,2,2,13
Parasitized,0,1,2852.5,2,8692
Parasitized,0,10,496.5,600.5,0
Parasitized,2,3979.5,7839.5,0,0
Parasitized,2,15,0,1916,57.5
Parasitized,5214.5,9380.5,0,0,0
Parasitized,58,0.5,3334,11166.5,0
Parasitized,3835.5,10211.5,0,0,0
Parasitized,0,114,0,1.5,0
Parasitized,140.5,4251,8084,0,0
Parasitized,54.5,62,2,127,60.5
Parasitized,7,12.5,20.5,10316,0
Parasitized,1379.5,6673,0,0,0
Parasitized,3146,271.5,13419.5,0,0
Parasitized,515,0,5,0,0
Parasitized,4863.5,9450.5,0,0,0
Parasitized,131,51.5,1097,0,2031
Parasitized,13.5,0,0.5,4,246.5
Parasitized,62.5,49.5,414,1363.5,0
Parasitized,85,3.5,0.5,11,7
Parasitized,212.5,2524,7161.5,9571,0
Parasitized,32,32.5,3,1.5,59
Parasitized,141,3628.5,12079,0,0
Parasitized,2408,2,1549.5,9442.5,0
Parasitized,6,3238,10388,0,0
Parasitized,3740,7553,0,0,0
Parasitized,24,1036,9455,0,0
Parasitized,21,124.5,0,807.5,2
Parasitized,6056,9093,0,0,0
Parasitized,194,1450,165,10.5,5.5
Parasitized,1608,0,1303.5,8913,0
Parasitized,151,162,1902.5,11089.5,0
Parasitized,54,69,1723.5,8084,0
Parasitized,247.5,5053.5,50.5,123.5,9020
Parasitized,4986.5,10314,0,0,0
Parasitized,34.5,2,19.5,5830.5,0
Parasitized,9,152.5,300,356,0
Parasitized,180.5,0,158.5,8884,0
Parasitized,0,0,3199,87,10436.5
Parasitized,592,1.5,8803,0,0
Parasitized,5305,9231.5,0,0,0
Parasitized,1,3243,0,0,0
Parasitized,2,375,209.5,34.5,0
Parasitized,0,75.5,4794,107,7998
Parasitized,4876,8622,0,0,0
Parasitized,83,79.5,138.5,4337,11676.5
Parasitized,5.5,2,5418,10840.5,0
Parasitized,2856,0,0,0,0
Parasitized,15.5,0.5,3.5,256,42
Parasitized,357,10305.5,0,0,0
Parasitized,175,12067.5,0,0,0
Parasitized,342.5,28.5,7290.5,14,16628.5
Parasitized,5237,8506.5,0,0,0
Parasitized,3481,0,0,0,0
Parasitized,1634.5,512.5,18.5,641.5,0
Parasitized,2,89.5,111,11384.5,0
Parasitized,11,2355,8087.5,0,0
Parasitized,1631.5,1292.5,7856,0,0
Parasitized,262.5,11754,0,0,0
Parasitized,16.5,153,247.5,2981.5,12650
Parasitized,515.5,1253.5,1668.5,203,12051
Parasitized,0,3,0,3,1064.5
Parasitized,2,0.5,0.5,3,3.5
Parasitized,18,34,39,5.5,1583
Parasitized,191,4380,10914.5,0,0
Parasitized,278,11588.5,0,0,0
Parasitized,1951.5,588.5,7837.5,0,0
Parasitized,4564.5,9091.5,0,0,0
Parasitized,565.5,65.5,35,2,15048
Parasitized,0,2,58.5,3779.5,0
Parasitized,0.5,916,37,0,0
Parasitized,19,659.5,38.5,4,9701.5
Parasitized,197,8.5,5238.5,12735.5,0
Parasitized,4,3326.5,0,0,0
Parasitized,0,4051.5,0,0,0
Parasitized,0,4156,10569,0,0
Parasitized,13154.5,0,0,0,0
Parasitized,2,5.5,49.5,10,4
Parasitized,295.5,2793.5,146.5,70,10705
Parasitized,2,2,896,77.5,1633
Parasitized,1813,3111.5,8235,0,0
Parasitized,18,85.5,28.5,0,20.5
Parasitized,1806.5,1378.5,13529,0,0
Parasitized,423.5,82,10072,0,0
Parasitized,3229,152,77,15.5,9588
Parasitized,0.5,3105,0,0,0
Parasitized,274,0.5,0.5,696.5,9367
Parasitized,3646.5,0,0,0,0
Parasitized,21,3271.5,7702.5,10516,0
Parasitized,3122,4,151.5,10424.5,0
Parasitized,82.5,115,0.5,4225,0
Parasitized,3822,7075.5,0,0,0
Parasitized,15075.5,0,0,0,0
Parasitized,262,7288.5,9692.5,0,0
Parasitized,15,10,763.5,10,0
Parasitized,6266,8918.5,0,0,0
Parasitized,12,15.5,1334,0,0
Parasitized,22.5,0,1.5,4,0.5
Parasitized,63.5,173,2,0,1532.5
Parasitized,0,10,6416.5,0,0
Parasitized,25.5,6970.5,215.5,12296,0
Parasitized,5.5,12.5,115,4,3905.5
Parasitized,11,83,0,253,0.5
Parasitized,8.5,8.5,2,1101.5,366
Parasitized,345.5,52.5,10295.5,0,0
Parasitized,0,25.5,2752.5,0,0
Parasitized,23,7,0.5,393,348
Parasitized,1.5,138,5637.5,9773,0
Parasitized,0.5,38,1.5,0.5,8731.5
Parasitized,4,6306.5,10009.5,0,0
Parasitized,7680,12076,0,0,0
Parasitized,2,28,352,4474.5,2
Parasitized,227,10033.5,0,0,0
Parasitized,0,0,4,8983,213
Parasitized,253,2023.5,0.5,0,2278
Parasitized,87.5,2013.5,0,0,0
Parasitized,3305.5,0,0,0,0
Parasitized,22.5,9521.5,0,0,0
Parasitized,48.5,29,4,231,10302
Parasitized,11.5,8.5,3451,0,0
Parasitized,4,3.5,4.5,0,0
Parasitized,64,49.5,44,1,0
Parasitized,182.5,0,6684,11350.5,0
Parasitized,10,156,5264.5,0,0
Parasitized,1703,3797,155,10738,0
Parasitized,265.5,5.5,9,2,80.5
Parasitized,187.5,3621,0,0,0
Parasitized,5,442,0,0.5,323
Parasitized,5,114.5,4042,9802,0
Parasitized,366,39,8.5,5.5,3
Parasitized,107.5,199.5,14402,0,0
Parasitized,7.5,0.5,7,2.5,1110
Parasitized,7.5,2,244.5,9033,0
Parasitized,206,7031,9200,0,0
Parasitized,271,0,6,7633,13658
Parasitized,20.5,21.5,2,27,1030.5
Parasitized,141.5,2037,0,0,0
Parasitized,6,51,96,0,36
Parasitized,4799,8868,0,0,0
Parasitized,5249.5,8820,0,0,0
Parasitized,16.5,10,37,338,2
Parasitized,180,4317,10234.5,0,0
Parasitized,183.5,11.5,46,7,17.5
Parasitized,161,10753.5,0,0,0
Parasitized,33,50,14396.5,0,0
Parasitized,67.5,14286.5,0,0,0
Parasitized,121.5,75,15690,0,0
Parasitized,7,10285.5,0,0,0
Parasitized,149.5,202.5,12673.5,0,0
Parasitized,12.5,137,15299,0,0
Parasitized,18.5,12654,0,0,0
Parasitized,191.5,14580.5,0,0,0
Parasitized,13294,0,0,0,0
Parasitized,17285,0,0,0,0
Parasitized,150.5,13684.5,0,0,0
Parasitized,175,19464.5,0,0,0
Parasitized,58,88,12491,0,0
Parasitized,123.5,12815.5,0,0,0
Parasitized,40.5,135.5,35.5,14344.5,0
Parasitized,14530,0,0,0,0
Parasitized,137,12031.5,0,0,0
Parasitized,118.5,16411,0,0,0
Parasitized,140,14314,0,0,0
Parasitized,111.5,8880.5,0,0,0
Parasitized,12426,0,0,0,0
Parasitized,94,149,12318,0,0
Parasitized,145.5,49.5,14854,0,0
Parasitized,137.5,18809,0,0,0
Parasitized,0,17774,0,0,0
Parasitized,2,7,108,16455,0
Parasitized,174,16490,0,0,0
Parasitized,194.5,14791.5,0,0,0
Parasitized,123,17209,0,0,0
Parasitized,36,149,134.5,15827,0
Parasitized,9.5,90.5,69,13984.5,0
Parasitized,22.5,164,10558.5,0,0
Parasitized,169,16713,0,0,0
Parasitized,161.5,14324.5,0,0,0
Parasitized,125.5,18401.5,0,0,0
Parasitized,165,36.5,17622,0,0
Parasitized,17,2,2,141,5.5
Parasitized,153,16400.5,0,0,0
Parasitized,13,176.5,404,12682,0
Parasitized,182,15706.5,0,0,0
Parasitized,7,188,15843.5,0,0
Parasitized,141.5,13971.5,0,0,0
Parasitized,161.5,14094.5,0,0,0
Parasitized,45.5,14208.5,0,0,0
Parasitized,77.5,12444,0,0,0
Parasitized,128,13941,0,0,0
Parasitized,107.5,12128,0,0,0
Parasitized,7715.5,0,0,0,0
Parasitized,133.5,15478.5,0,0,0
Parasitized,11,8.5,15361,0,0
Parasitized,146,10317,0,0,0
Parasitized,137,83,58,18085,0
Parasitized,195.5,10262.5,0,0,0
Parasitized,14357,0,0,0,0
Parasitized,182.5,12836.5,0,0,0
Parasitized,121.5,81.5,17291,0,0
Parasitized,50,39.5,15122.5,0,0
Parasitized,131,11343,0,0,0
Parasitized,141,18853,0,0,0
Parasitized,127,16104,0,0,0
Parasitized,11753,90,0,0,0
Parasitized,54.5,17655.5,0,0,0
Parasitized,70.5,15030,0,0,0
Parasitized,148,69,13469,0,0
Parasitized,7,146,14669,0,0
Parasitized,144,14941,0,0,0
Parasitized,33.5,10792.5,0,0,0
Parasitized,26,170.5,11.5,14172,0
Parasitized,45,129.5,49.5,19881,0
Parasitized,174,12509,0,0,0
Parasitized,125,3.5,14783,0,0
Parasitized,199,16300,0,0,0
Parasitized,158,16850,0,0,0
Parasitized,36.5,174.5,14573.5,0,0
Parasitized,14640,0,0,0,0
Parasitized,134,13500.5,0,0,0
Parasitized,105,10399,0,0,0
Parasitized,41.5,145.5,14915.5,0,0
Parasitized,11856,0,0,0,0
Parasitized,97,72.5,16025,0,0
Parasitized,170,14703.5,0,0,0
Parasitized,10488.5,0,0,0,0
Parasitized,179,12769,0,0,0
Parasitized,15,13735,0,0,0
Parasitized,196.5,87,246,146,16364.5
Parasitized,105,11590.5,0,0,0
Parasitized,16.5,10909.5,0,0,0
Parasitized,217.5,16.5,21.5,14971.5,0
Parasitized,41.5,14598.5,0,0,0
Parasitized,13.5,11880.5,0,0,0
Parasitized,102.5,0,130.5,11157,0
Parasitized,112.5,231,11955.5,0,0
Parasitized,15,14031.5,0,0,0
Parasitized,269.5,148.5,10059.5,0,0
Parasitized,8322,0,0,0,0
Parasitized,132,70.5,59.5,12850,0
Parasitized,10582.5,0,0,0,0
Parasitized,82,8978.5,0,0,0
Parasitized,157,261,252,213.5,21.5
Parasitized,62.5,212,12706,0,0
Parasitized,253.5,13220,0,0,0
Parasitized,184,15410.5,0,0,0
Parasitized,99.5,12458,0,0,0
Parasitized,167,14490,0,0,0
Parasitized,13639.5,0,0,0,0
Parasitized,344,44,16.5,9848,0
Parasitized,10102,0,0,0,0
Parasitized,9.5,241.5,15562.5,0,0
Parasitized,72,119.5,14964.5,0,0
Parasitized,235.5,11855.5,0,0,0
Parasitized,376.5,11215,0,0,0
Parasitized,270,374.5,13330,0,0
Parasitized,88,10913.5,0,0,0
Parasitized,239,87.5,14207,0,0
Parasitized,80.5,144.5,14494.5,0,0
Parasitized,172.5,120,97,2,8893
Parasitized,154,12291.5,0,0,0
Parasitized,193.5,11318.5,0,0,0
Parasitized,25,321,192,8,5918.5
Parasitized,7,479,10441,0,0
Parasitized,300,12192,0,0,0
Parasitized,301,10491.5,0,0,0
Parasitized,10736,0,0,0,0
Parasitized,168.5,43.5,10941.5,0,0
Parasitized,295,12790,0,0,0
Parasitized,174,4,11957,0,0
Parasitized,128.5,131.5,13201.5,0,0
Parasitized,218.5,11971,0,0,0
Parasitized,250.5,14305.5,0,0,0
Parasitized,48,16135.5,0,0,0
Parasitized,15,261,374,68.5,14277
Parasitized,0,332.5,12750.5,0,0
Parasitized,116,13938,0,0,0
Parasitized,252,13573.5,0,0,0
Parasitized,83,235,7976,0,0
Parasitized,62.5,181.5,11972.5,0,0
Parasitized,275,11482.5,0,0,0
Parasitized,256.5,4,8.5,13326.5,0
Parasitized,30,76.5,96.5,13812,0
Parasitized,253.5,15291,0,0,0
Parasitized,280,257.5,8.5,14255.5,0
Parasitized,95.5,102.5,12410.5,0,0
Parasitized,73.5,12959,0,0,0
Parasitized,250,17.5,13294.5,0,0
Parasitized,94,87.5,14721.5,0,0
Parasitized,19.5,14052.5,0,0,0
Parasitized,24.5,302,13177,0,0
Parasitized,192,16547,0,0,0
Parasitized,349.5,100.5,15841,0,0
Parasitized,118,14633,0,0,0
Parasitized,13.5,29.5,17.5,218.5,12367.5
Parasitized,913.5,35.5,13.5,2,14355
Parasitized,234.5,2,15022.5,0,0
Parasitized,206.5,88,14691,0,0
Parasitized,98.5,204,10785,0,0
Parasitized,176.5,14803,0,0,0
Parasitized,330.5,229.5,17420,0,0
Parasitized,220,7,16950.5,0,0
Parasitized,16239,0,0,0,0
Parasitized,58,79,116.5,14729,0
Parasitized,149.5,141,16877.5,0,0
Parasitized,12.5,9.5,13,295,16076.5
Parasitized,31.5,264,15865,0,0
Parasitized,310,26,382.5,13801.5,0
Parasitized,31,331,172.5,104.5,373.5
Parasitized,125.5,15715.5,0,0,0
Parasitized,41.5,14523.5,0,0,0
Parasitized,340,88.5,14864.5,0,0
Parasitized,172,99.5,12231,0,0
Parasitized,5.5,213.5,17928.5,0,0
Parasitized,30.5,12945,0,0,0
Parasitized,99,68,15683,0,0
Parasitized,79,261.5,15246,0,0
Parasitized,16557.5,0,0,0,0
Parasitized,171,157,14420,0,0
Parasitized,7442.5,0,0,0,0
Parasitized,167,128,21002,0,0
Parasitized,107,16912.5,0,0,0
Parasitized,299.5,14388.5,0,0,0
Parasitized,54,231.5,15984.5,0,0
Parasitized,368.5,7,11.5,175,6
Parasitized,6.5,12665.5,0,0,0
Parasitized,362.5,14496,0,0,0
Parasitized,725,9267.5,0,0,0
Parasitized,4,2,199.5,13942,0
Parasitized,128.5,90,14793,0,0
Parasitized,169.5,47,14363,0,0
Parasitized,282.5,26.5,17274.5,0,0
Parasitized,9.5,10399,0,0,0
Parasitized,14059,0,0,0,0
Parasitized,139,134.5,13961,0,0
Parasitized,145.5,13376.5,0,0,0
Parasitized,346.5,14989.5,0,0,0
Parasitized,102,27,13792,0,0
Parasitized,27.5,166.5,185,120,17145.5
Parasitized,273,14995,0,0,0
Parasitized,10620,0,0,0,0
Parasitized,153,3,13065.5,0,0
Parasitized,121.5,21.5,15851,0,0
Parasitized,214,119.5,14932.5,0,0
Parasitized,294.5,9354.5,0,0,0
Parasitized,39,155,119.5,14857.5,0
Parasitized,101.5,270,9340,0,0
Parasitized,333.5,18,14124.5,0,0
Parasitized,155.5,16.5,13814.5,0,0
Parasitized,205.5,14676,0,0,0
Parasitized,211,16131.5,0,0,0
Parasitized,34.5,13388.5,0,0,0
Parasitized,225,11404,0,0,0
Parasitized,85.5,35,279,15113.5,0
Parasitized,396.5,14995,0,0,0
Parasitized,208.5,165,15535.5,0,0
Parasitized,359.5,14712.5,0,0,0
Parasitized,15377,0,0,0,0
Parasitized,65,143.5,13301.5,0,0
Parasitized,209.5,71,16262.5,0,0
Parasitized,142.5,10,48,14555.5,0
Parasitized,293.5,11799,0,0,0
Parasitized,146,90.5,182.5,14631,0
Parasitized,4,50.5,11807,0,0
Parasitized,92,182,18486,0,0
Parasitized,740.5,136,44.5,214.5,53
Parasitized,62.5,262,120,16248.5,0
Parasitized,224.5,19555.5,0,0,0
Parasitized,166.5,31,15767,0,0
Parasitized,15,5.5,16050.5,0,0
Parasitized,276,12673.5,0,0,0
Parasitized,508,13199.5,0,0,0
Parasitized,138,113.5,60,13935.5,0
Parasitized,273,16975,0,0,0
Parasitized,305,14,12889.5,0,0
Parasitized,385.5,10215,0,0,0
Parasitized,198,14246,0,0,0
Parasitized,89,92.5,13963.5,0,0
Parasitized,32,18.5,16538,0,0
Parasitized,255,217,14904.5,0,0
Parasitized,33,10521,0,0,0
Parasitized,33,380,11651,0,0
Parasitized,182,17851,0,0,0
Parasitized,20.5,120,299,13493,0
Parasitized,211.5,10659,0,0,0
Parasitized,40,57.5,12.5,37.5,68
Parasitized,11650.5,0,0,0,0
Parasitized,4,308,13657.5,0,0
Parasitized,297.5,13873.5,0,0,0
Parasitized,382.5,15,14674,0,0
Parasitized,22.5,163,12856,0,0
Parasitized,187.5,124.5,16640.5,0,0
Parasitized,297,340,15288,0,0
Parasitized,2,10,11336.5,0,0
Parasitized,164.5,16168,0,0,0
Parasitized,213.5,141.5,14214,0,0
Parasitized,41,210,68.5,16236,0
Parasitized,43,186.5,15318,0,0
Parasitized,51,13368,0,0,0
Parasitized,73.5,149.5,12309,0,0
Parasitized,81,171,15240,0,0
Parasitized,29.5,43.5,43.5,14258,0
Parasitized,67,333.5,15028,0,0
Parasitized,27,13505,0,0,0
Parasitized,40.5,267,33.5,13566.5,0
Parasitized,29.5,10262,0,0,0
Parasitized,70,141.5,215.5,15182,0
Parasitized,268.5,30.5,57,11899.5,0
Parasitized,2,31,3,71,11223
Parasitized,69.5,14038,0,0,0
Parasitized,454,5.5,18703.5,0,0
Parasitized,229.5,17032.5,0,0,0
Parasitized,223.5,10846,0,0,0
Parasitized,10616,0,0,0,0
